age,mean_mental_health,sd_mental_health,sem_mental_health,mean_physical_health,sd_physical_health,sem_physical_health
25,46.5721294363257,10.35499468666936,.2731627626394159,54.03327070285319,7.64952750501154,.2017930601978177
26,46.5918441196939,10.31006699713604,.2719775788548484,54.21501739735563,7.627043683588586,.2011999413251936
27,46.81406377204889,10.82335516111598,.2819117438225274,53.83869742198104,7.952319780035533,.2071309961885276
28,47.03781609195406,10.31043315176521,.2605439733601419,53.73942528735628,8.029821592866435,.2029130679946566
29,47.08531510107029,10.62490829671022,.2590670588306553,53.83404280618308,7.763835873912329,.1893055515331999
30,47.13820540540541,10.22266613938196,.2376721600739097,53.73544324324323,7.860228849020402,.1827466087369339
31,47.13568359375009,10.47331273988418,.2314297018706115,53.71496093749999,7.676138463335126,.1696202987734735
32,47.40820064427072,10.00701932431157,.2146717394294947,53.35908881730322,8.247237619897398,.1769206981593928
33,47.45959020044548,9.923463755057664,.2094378230794947,53.46109576837414,8.057536338539531,.1700568381949852
34,47.45033376123244,9.909092772819152,.2049767194899907,53.42094137783475,8.337141387231494,.1724597731254011
35,47.34704035874451,10.03583494278271,.2026304625704333,53.22835711373832,8.497529304081425,.1715710056421472
36,47.66259085580307,10.04212550046524,.1985137080627469,52.82452520515828,8.86651619633005,.1752741496459421
37,47.47062790697691,10.14883191376995,.1998049331804362,52.86124031007746,8.927006001457643,.1757502590226691
38,47.53806691449829,9.917620895161257,.1912191411264501,52.54839776951674,9.080398477878839,.1750768673637312
39,47.57915969443439,10.07178803638964,.1920963917825897,52.60846489632568,8.951498258829361,.1707294186847921
40,47.66154510888366,9.989476371260842,.1857242046257969,52.30342550985111,9.58049852509507,.1781204942444164
41,47.91879876796726,10.02299186524338,.1854202968727537,51.78470568104021,9.805290186642147,.181392925563004
42,48.10296370296376,10.03065876189343,.1830424373343999,52.15017316017309,9.587301400179987,.1749519206470539
43,47.96217749917548,9.934717168793911,.1804523488967245,51.82473771032649,9.694337559369902,.1760861385245068
44,48.16691937038237,10.21146429297339,.1830199627914144,51.3737263090265,9.933845921205547,.1780442117518556
45,47.90382390336945,10.19089366717135,.1816907890554398,51.35707247298134,9.942998324830983,.1772711275592079
46,48.00581358609789,9.983251303229997,.1774537356732889,51.32059083728252,9.800912871179373,.1742126436741599
47,48.15785067166526,9.974201622382795,.1762930964580761,50.92900031240226,10.20653451840107,.1803995590300999
48,48.18477380575769,10.02277187372239,.1782689053212996,50.66003479911406,10.23979118186282,.1821288948514624
49,47.96597084367249,10.06425115016246,.1772490635385516,50.26138027295262,10.44547785501185,.1839631325161876
50,48.097131173325,10.24915334016186,.1817785884926993,50.27390374331535,10.43113352059117,.1850061819566836
51,48.30779790276456,10.19618635684963,.1817562664536552,49.68068636796934,10.79758062711554,.192476664591212
52,47.93356041131105,10.5660581735323,.1894057692188638,49.31949871465285,11.05016512176428,.1980838067053285
53,47.9056236115519,10.5467073647641,.1878852532033876,48.74047921294825,11.55068566337477,.2057707135960195
54,48.26485938521912,10.32710748303489,.1867497188150143,48.88603008502277,11.41925697385261,.206499548150017
55,48.1747755367601,10.40624996335117,.1876905133185156,48.13327586206872,11.92955631474205,.2151653627638808
56,48.37517940199336,10.38478255549273,.1892841109534131,48.25552823920255,11.70807890596752,.2134039200961699
57,48.52662533512094,10.39131342721327,.1902265077308967,47.57783512064346,12.0559209286742,.2206993131143147
58,48.76628205128226,10.34744776278569,.1900614958399982,47.12445006747625,12.16100123054562,.223372771506247
59,49.127909891599,10.27752225861651,.1891604112145371,46.80398712737109,12.48257709214069,.2297450062720037
60,49.54504028021014,10.11864488661423,.1893735403186547,46.65285814360762,12.10506976032915,.2265500906500206
61,49.95994066317641,10.04749078381998,.1877134118121365,46.37512041884823,12.26503949358252,.2291430227593249
62,50.50827424749184,9.645330890868994,.1763930773127546,46.11504682274253,12.13611244208405,.221944300770375
63,50.91576760791957,9.535045720196415,.1717817135781424,46.00243752028553,12.25581230510098,.2207985678142041
64,51.28505223171898,9.407237114177034,.1673737234999846,45.75184552073431,12.17139379954603,.2165536464839987
65,51.79120037511736,9.316158660744797,.1647137126191374,45.87916536417606,11.95042226314696,.2112886319361975
66,52.06882389545741,8.984213050896104,.15847366648587,45.90552582451754,11.85657238948358,.2091395749268417
67,52.15872125115,8.959306388982448,.1568913461673276,45.64354492486947,11.91947455326662,.2087284804288963
68,52.10359788359799,8.984086391174133,.1584960913766082,45.72674136321186,12.0675728892148,.2128945617911515
69,52.65602451288503,8.738941366054393,.1549204457136171,45.38100251414204,12.08815482138807,.2142939578538638
70,52.3525233344062,8.968118907240465,.1608906222213258,45.06969102027659,12.04410712560781,.2160747320126255
71,52.35417717319186,8.817659104552554,.1606133648884464,44.52583278035827,12.03780304336138,.2192681787460372
72,52.23349023709911,8.853337939007496,.1653169820511107,44.3017887029288,12.20163780660487,.2278392570310928
73,52.10837537091992,9.193636055844221,.1770628146424999,43.67800816023733,12.18878227245349,.2347471754500554
74,52.27967550455097,9.13395381668756,.1817005284639439,43.28493470518396,12.36808535297945,.2460366769774748
75,52.44952936096733,8.895396955292453,.1848400407655727,42.61653281519856,12.34698131466424,.2565615161419478
76,52.41260066319283,8.80461563094614,.1916312289413973,42.09414021790626,12.43068496994577,.2705521214352075
